timestamp,day,filename,relative_path,mode,scan_type,sweeps,rays,gates,gate_spacing_m,max_range_km,reflectivity_shape
2025-08-16 01:13:04,16,NHB250816011304.RAWLHWP,16\NHB250816011304.RAWLHWP,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 01:20:07,16,NHB250816012007.RAWLHWT,16\NHB250816012007.RAWLHWT,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 01:23:04,16,NHB250816012304.RAWLHWX,16\NHB250816012304.RAWLHWX,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 01:30:08,16,NHB250816013008.RAWLHX0,16\NHB250816013008.RAWLHX0,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 01:33:03,16,NHB250816013303.RAWLHX4,16\NHB250816013303.RAWLHX4,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 01:40:08,16,NHB250816014008.RAWLHX7,16\NHB250816014008.RAWLHX7,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 01:43:04,16,NHB250816014304.RAWLHXB,16\NHB250816014304.RAWLHXB,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 01:50:07,16,NHB250816015007.RAWLHXE,16\NHB250816015007.RAWLHXE,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 01:53:04,16,NHB250816015304.RAWLHXJ,16\NHB250816015304.RAWLHXJ,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-16 02:00:07,16,NHB250816020007.RAWLHXM,16\NHB250816020007.RAWLHXM,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 02:03:04,16,NHB250816020304.RAWLHXS,16\NHB250816020304.RAWLHXS,Short Range,ppi,8,2831,500,240.0,119.76000213623047,"(2831, 500)"
2025-08-16 02:10:08,16,NHB250816021008.RAWLHXV,16\NHB250816021008.RAWLHXV,Long Range,ppi,4,1391,500,600.0,299.3999938964844,"(1391, 500)"
2025-08-16 02:13:03,16,NHB250816021303.RAWLHXZ,16\NHB250816021303.RAWLHXZ,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 02:20:08,16,NHB250816022008.RAWLHY2,16\NHB250816022008.RAWLHY2,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 02:23:03,16,NHB250816022303.RAWLHY6,16\NHB250816022303.RAWLHY6,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 02:30:08,16,NHB250816023008.RAWLHY9,16\NHB250816023008.RAWLHY9,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 02:33:04,16,NHB250816023304.RAWLHYD,16\NHB250816023304.RAWLHYD,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 02:40:08,16,NHB250816024008.RAWLHYG,16\NHB250816024008.RAWLHYG,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 02:43:03,16,NHB250816024303.RAWLHYL,16\NHB250816024303.RAWLHYL,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 02:50:07,16,NHB250816025007.RAWLHYP,16\NHB250816025007.RAWLHYP,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 02:53:04,16,NHB250816025304.RAWLHYU,16\NHB250816025304.RAWLHYU,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 03:00:08,16,NHB250816030008.RAWLHYX,16\NHB250816030008.RAWLHYX,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 03:03:03,16,NHB250816030303.RAWLHZ1,16\NHB250816030303.RAWLHZ1,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 03:10:08,16,NHB250816031008.RAWLHZ4,16\NHB250816031008.RAWLHZ4,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 03:13:03,16,NHB250816031303.RAWLHZ8,16\NHB250816031303.RAWLHZ8,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 03:20:08,16,NHB250816032008.RAWLHZB,16\NHB250816032008.RAWLHZB,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 03:23:03,16,NHB250816032303.RAWLHZF,16\NHB250816032303.RAWLHZF,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 03:30:08,16,NHB250816033008.RAWLHZJ,16\NHB250816033008.RAWLHZJ,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 03:33:03,16,NHB250816033303.RAWLHZN,16\NHB250816033303.RAWLHZN,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 03:40:08,16,NHB250816034008.RAWLHZS,16\NHB250816034008.RAWLHZS,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 03:43:03,16,NHB250816034303.RAWLHZW,16\NHB250816034303.RAWLHZW,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 03:50:08,16,NHB250816035008.RAWLHZZ,16\NHB250816035008.RAWLHZZ,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 03:53:04,16,NHB250816035304.RAWLJ03,16\NHB250816035304.RAWLJ03,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 04:00:07,16,NHB250816040007.RAWLJ06,16\NHB250816040007.RAWLJ06,Long Range,ppi,4,1395,500,600.0,299.3999938964844,"(1395, 500)"
2025-08-16 04:03:03,16,NHB250816040303.RAWLJ0A,16\NHB250816040303.RAWLJ0A,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 04:10:08,16,NHB250816041008.RAWLJ0D,16\NHB250816041008.RAWLJ0D,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 04:13:03,16,NHB250816041303.RAWLJ0H,16\NHB250816041303.RAWLJ0H,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 04:20:09,16,NHB250816042009.RAWLJ0L,16\NHB250816042009.RAWLJ0L,Long Range,ppi,4,1385,500,600.0,299.3999938964844,"(1385, 500)"
2025-08-16 04:23:04,16,NHB250816042304.RAWLJ0R,16\NHB250816042304.RAWLJ0R,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 04:30:07,16,NHB250816043007.RAWLJ0U,16\NHB250816043007.RAWLJ0U,Long Range,ppi,4,1395,500,600.0,299.3999938964844,"(1395, 500)"
2025-08-16 04:33:03,16,NHB250816043303.RAWLJ0Y,16\NHB250816043303.RAWLJ0Y,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 04:40:08,16,NHB250816044008.RAWLJ11,16\NHB250816044008.RAWLJ11,Long Range,ppi,4,1386,500,600.0,299.3999938964844,"(1386, 500)"
2025-08-16 04:43:04,16,NHB250816044304.RAWLJ15,16\NHB250816044304.RAWLJ15,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 04:50:07,16,NHB250816045007.RAWLJ18,16\NHB250816045007.RAWLJ18,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 04:53:04,16,NHB250816045304.RAWLJ1C,16\NHB250816045304.RAWLJ1C,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-16 05:00:07,16,NHB250816050007.RAWLJ1F,16\NHB250816050007.RAWLJ1F,Long Range,ppi,4,1394,500,600.0,299.3999938964844,"(1394, 500)"
2025-08-16 05:03:04,16,NHB250816050304.RAWLJ1K,16\NHB250816050304.RAWLJ1K,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 05:10:07,16,NHB250816051007.RAWLJ1N,16\NHB250816051007.RAWLJ1N,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 05:13:04,16,NHB250816051304.RAWLJ1T,16\NHB250816051304.RAWLJ1T,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 05:20:08,16,NHB250816052008.RAWLJ1W,16\NHB250816052008.RAWLJ1W,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 05:23:04,16,NHB250816052304.RAWLJ20,16\NHB250816052304.RAWLJ20,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 05:30:08,16,NHB250816053008.RAWLJ23,16\NHB250816053008.RAWLJ23,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 05:33:04,16,NHB250816053304.RAWLJ27,16\NHB250816053304.RAWLJ27,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 05:40:07,16,NHB250816054007.RAWLJ2A,16\NHB250816054007.RAWLJ2A,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 05:43:03,16,NHB250816054303.RAWLJ2E,16\NHB250816054303.RAWLJ2E,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 05:50:08,16,NHB250816055008.RAWLJ2H,16\NHB250816055008.RAWLJ2H,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 05:53:04,16,NHB250816055304.RAWLJ2M,16\NHB250816055304.RAWLJ2M,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 06:00:08,16,NHB250816060008.RAWLJ2R,16\NHB250816060008.RAWLJ2R,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 06:03:03,16,NHB250816060303.RAWLJ2V,16\NHB250816060303.RAWLJ2V,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 06:10:07,16,NHB250816061007.RAWLJ2Y,16\NHB250816061007.RAWLJ2Y,Long Range,ppi,4,1385,500,600.0,299.3999938964844,"(1385, 500)"
2025-08-16 06:13:04,16,NHB250816061304.RAWLJ32,16\NHB250816061304.RAWLJ32,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-16 06:20:08,16,NHB250816062008.RAWLJ35,16\NHB250816062008.RAWLJ35,Long Range,ppi,4,1393,500,600.0,299.3999938964844,"(1393, 500)"
2025-08-16 06:23:03,16,NHB250816062303.RAWLJ39,16\NHB250816062303.RAWLJ39,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-16 06:30:08,16,NHB250816063008.RAWLJ3C,16\NHB250816063008.RAWLJ3C,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 06:33:03,16,NHB250816063303.RAWLJ3G,16\NHB250816063303.RAWLJ3G,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 06:40:08,16,NHB250816064008.RAWLJ3K,16\NHB250816064008.RAWLJ3K,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 06:43:04,16,NHB250816064304.RAWLJ3P,16\NHB250816064304.RAWLJ3P,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-16 06:50:08,16,NHB250816065008.RAWLJ3T,16\NHB250816065008.RAWLJ3T,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 06:53:03,16,NHB250816065303.RAWLJ3X,16\NHB250816065303.RAWLJ3X,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 07:00:07,16,NHB250816070007.RAWLJ40,16\NHB250816070007.RAWLJ40,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 07:03:03,16,NHB250816070303.RAWLJ44,16\NHB250816070303.RAWLJ44,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-16 07:10:08,16,NHB250816071008.RAWLJ47,16\NHB250816071008.RAWLJ47,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 07:13:03,16,NHB250816071303.RAWLJ4B,16\NHB250816071303.RAWLJ4B,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 07:20:09,16,NHB250816072009.RAWLJ4E,16\NHB250816072009.RAWLJ4E,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 07:23:04,16,NHB250816072304.RAWLJ4J,16\NHB250816072304.RAWLJ4J,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 07:30:07,16,NHB250816073007.RAWLJ4M,16\NHB250816073007.RAWLJ4M,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 07:33:04,16,NHB250816073304.RAWLJ4S,16\NHB250816073304.RAWLJ4S,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 07:40:08,16,NHB250816074008.RAWLJ4V,16\NHB250816074008.RAWLJ4V,Long Range,ppi,4,1392,500,600.0,299.3999938964844,"(1392, 500)"
2025-08-16 07:43:03,16,NHB250816074303.RAWLJ4Z,16\NHB250816074303.RAWLJ4Z,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 07:50:07,16,NHB250816075007.RAWLJ52,16\NHB250816075007.RAWLJ52,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 07:53:04,16,NHB250816075304.RAWLJ56,16\NHB250816075304.RAWLJ56,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 08:00:07,16,NHB250816080007.RAWLJ59,16\NHB250816080007.RAWLJ59,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 08:03:03,16,NHB250816080303.RAWLJ5D,16\NHB250816080303.RAWLJ5D,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 08:10:08,16,NHB250816081008.RAWLJ5G,16\NHB250816081008.RAWLJ5G,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 08:13:03,16,NHB250816081303.RAWLJ5L,16\NHB250816081303.RAWLJ5L,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 08:20:08,16,NHB250816082008.RAWLJ5P,16\NHB250816082008.RAWLJ5P,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 08:23:03,16,NHB250816082303.RAWLJ5U,16\NHB250816082303.RAWLJ5U,Short Range,ppi,8,2832,500,240.0,119.76000213623047,"(2832, 500)"
2025-08-16 08:30:07,16,NHB250816083007.RAWLJ5X,16\NHB250816083007.RAWLJ5X,Long Range,ppi,4,1392,500,600.0,299.3999938964844,"(1392, 500)"
2025-08-16 08:33:03,16,NHB250816083303.RAWLJ61,16\NHB250816083303.RAWLJ61,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 08:40:07,16,NHB250816084007.RAWLJ64,16\NHB250816084007.RAWLJ64,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 08:43:04,16,NHB250816084304.RAWLJ68,16\NHB250816084304.RAWLJ68,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 08:50:08,16,NHB250816085008.RAWLJ6B,16\NHB250816085008.RAWLJ6B,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 08:53:04,16,NHB250816085304.RAWLJ6F,16\NHB250816085304.RAWLJ6F,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 09:00:07,16,NHB250816090007.RAWLJ6J,16\NHB250816090007.RAWLJ6J,Long Range,ppi,4,1395,500,600.0,299.3999938964844,"(1395, 500)"
2025-08-16 09:03:04,16,NHB250816090304.RAWLJ6N,16\NHB250816090304.RAWLJ6N,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 09:10:07,16,NHB250816091007.RAWLJ6S,16\NHB250816091007.RAWLJ6S,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 09:13:03,16,NHB250816091303.RAWLJ6W,16\NHB250816091303.RAWLJ6W,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 09:20:07,16,NHB250816092007.RAWLJ6Z,16\NHB250816092007.RAWLJ6Z,Long Range,ppi,4,1392,500,600.0,299.3999938964844,"(1392, 500)"
2025-08-16 09:23:03,16,NHB250816092303.RAWLJ73,16\NHB250816092303.RAWLJ73,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 09:30:08,16,NHB250816093008.RAWLJ76,16\NHB250816093008.RAWLJ76,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 09:33:03,16,NHB250816093303.RAWLJ7A,16\NHB250816093303.RAWLJ7A,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 09:40:07,16,NHB250816094007.RAWLJ7D,16\NHB250816094007.RAWLJ7D,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 09:43:03,16,NHB250816094303.RAWLJ7H,16\NHB250816094303.RAWLJ7H,Short Range,ppi,8,2831,500,240.0,119.76000213623047,"(2831, 500)"
2025-08-16 09:50:07,16,NHB250816095007.RAWLJ7L,16\NHB250816095007.RAWLJ7L,Long Range,ppi,4,1394,500,600.0,299.3999938964844,"(1394, 500)"
2025-08-16 09:53:03,16,NHB250816095303.RAWLJ7R,16\NHB250816095303.RAWLJ7R,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 10:00:08,16,NHB250816100008.RAWLJ7U,16\NHB250816100008.RAWLJ7U,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 10:03:03,16,NHB250816100303.RAWLJ7Y,16\NHB250816100303.RAWLJ7Y,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 10:10:07,16,NHB250816101007.RAWLJ81,16\NHB250816101007.RAWLJ81,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 10:13:05,16,NHB250816101305.RAWLJ85,16\NHB250816101305.RAWLJ85,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 10:20:08,16,NHB250816102008.RAWLJ88,16\NHB250816102008.RAWLJ88,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 10:23:03,16,NHB250816102303.RAWLJ8C,16\NHB250816102303.RAWLJ8C,Short Range,ppi,8,2827,500,240.0,119.76000213623047,"(2827, 500)"
2025-08-16 10:30:08,16,NHB250816103008.RAWLJ8F,16\NHB250816103008.RAWLJ8F,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 10:33:03,16,NHB250816103303.RAWLJ8K,16\NHB250816103303.RAWLJ8K,Short Range,ppi,8,2832,500,240.0,119.76000213623047,"(2832, 500)"
2025-08-16 10:40:08,16,NHB250816104008.RAWLJ8N,16\NHB250816104008.RAWLJ8N,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 10:43:04,16,NHB250816104304.RAWLJ8T,16\NHB250816104304.RAWLJ8T,Short Range,ppi,8,2825,500,240.0,119.76000213623047,"(2825, 500)"
2025-08-16 10:50:08,16,NHB250816105008.RAWLJ8W,16\NHB250816105008.RAWLJ8W,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 10:53:04,16,NHB250816105304.RAWLJ90,16\NHB250816105304.RAWLJ90,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 11:00:07,16,NHB250816110007.RAWLJ93,16\NHB250816110007.RAWLJ93,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 11:03:04,16,NHB250816110304.RAWLJ97,16\NHB250816110304.RAWLJ97,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 11:10:08,16,NHB250816111008.RAWLJ9A,16\NHB250816111008.RAWLJ9A,Long Range,ppi,4,1390,500,600.0,299.3999938964844,"(1390, 500)"
2025-08-16 11:13:03,16,NHB250816111303.RAWLJ9E,16\NHB250816111303.RAWLJ9E,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 11:20:08,16,NHB250816112008.RAWLJ9H,16\NHB250816112008.RAWLJ9H,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 11:23:03,16,NHB250816112303.RAWLJ9M,16\NHB250816112303.RAWLJ9M,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 11:30:08,16,NHB250816113008.RAWLJ9R,16\NHB250816113008.RAWLJ9R,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 11:33:04,16,NHB250816113304.RAWLJ9V,16\NHB250816113304.RAWLJ9V,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 11:40:08,16,NHB250816114008.RAWLJ9Y,16\NHB250816114008.RAWLJ9Y,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 11:43:04,16,NHB250816114304.RAWLJA2,16\NHB250816114304.RAWLJA2,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 11:50:08,16,NHB250816115008.RAWLJA5,16\NHB250816115008.RAWLJA5,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 11:53:03,16,NHB250816115303.RAWLJA9,16\NHB250816115303.RAWLJA9,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 12:00:08,16,NHB250816120008.RAWLJAC,16\NHB250816120008.RAWLJAC,Long Range,ppi,4,1388,500,600.0,299.3999938964844,"(1388, 500)"
2025-08-16 12:03:03,16,NHB250816120303.RAWLJAG,16\NHB250816120303.RAWLJAG,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 12:10:08,16,NHB250816121008.RAWLJAK,16\NHB250816121008.RAWLJAK,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 12:13:03,16,NHB250816121303.RAWLJAP,16\NHB250816121303.RAWLJAP,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 12:20:08,16,NHB250816122008.RAWLJAT,16\NHB250816122008.RAWLJAT,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 12:23:03,16,NHB250816122303.RAWLJAX,16\NHB250816122303.RAWLJAX,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 12:30:08,16,NHB250816123008.RAWLJB0,16\NHB250816123008.RAWLJB0,Long Range,ppi,4,1396,500,600.0,299.3999938964844,"(1396, 500)"
2025-08-16 12:33:03,16,NHB250816123303.RAWLJB4,16\NHB250816123303.RAWLJB4,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 12:40:08,16,NHB250816124008.RAWLJB7,16\NHB250816124008.RAWLJB7,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 12:43:03,16,NHB250816124303.RAWLJBB,16\NHB250816124303.RAWLJBB,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 12:50:08,16,NHB250816125008.RAWLJBE,16\NHB250816125008.RAWLJBE,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 12:53:04,16,NHB250816125304.RAWLJBJ,16\NHB250816125304.RAWLJBJ,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 13:00:07,16,NHB250816130007.RAWLJBM,16\NHB250816130007.RAWLJBM,Long Range,ppi,4,1391,500,600.0,299.3999938964844,"(1391, 500)"
2025-08-16 13:03:03,16,NHB250816130303.RAWLJBS,16\NHB250816130303.RAWLJBS,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 13:10:07,16,NHB250816131007.RAWLJBV,16\NHB250816131007.RAWLJBV,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 13:13:04,16,NHB250816131304.RAWLJBZ,16\NHB250816131304.RAWLJBZ,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 13:20:08,16,NHB250816132008.RAWLJC2,16\NHB250816132008.RAWLJC2,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 13:23:03,16,NHB250816132303.RAWLJC6,16\NHB250816132303.RAWLJC6,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 13:30:07,16,NHB250816133007.RAWLJC9,16\NHB250816133007.RAWLJC9,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 13:33:03,16,NHB250816133303.RAWLJCD,16\NHB250816133303.RAWLJCD,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 13:40:08,16,NHB250816134008.RAWLJCG,16\NHB250816134008.RAWLJCG,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 13:43:04,16,NHB250816134304.RAWLJCL,16\NHB250816134304.RAWLJCL,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 13:50:08,16,NHB250816135008.RAWLJCP,16\NHB250816135008.RAWLJCP,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 13:53:04,16,NHB250816135304.RAWLJCU,16\NHB250816135304.RAWLJCU,Short Range,ppi,8,2829,500,240.0,119.76000213623047,"(2829, 500)"
2025-08-16 14:00:08,16,NHB250816140008.RAWLJCX,16\NHB250816140008.RAWLJCX,Long Range,ppi,4,1389,500,600.0,299.3999938964844,"(1389, 500)"
2025-08-16 14:03:03,16,NHB250816140303.RAWLJD1,16\NHB250816140303.RAWLJD1,Short Range,ppi,8,2828,500,240.0,119.76000213623047,"(2828, 500)"
2025-08-16 14:10:08,16,NHB250816141008.RAWLJD4,16\NHB250816141008.RAWLJD4,Long Range,ppi,4,1387,500,600.0,299.3999938964844,"(1387, 500)"
2025-08-16 14:13:03,16,NHB250816141303.RAWLJD8,16\NHB250816141303.RAWLJD8,Short Range,ppi,8,2830,500,240.0,119.76000213623047,"(2830, 500)"
2025-08-16 14:20:08,16,NHB250816142008.RAWLJDB,16\NHB250816142008.RAWLJDB,Long Range,ppi,4,1393,500,600.0,299.3999938964844,"(1393, 500)"
